url,reason,title,company
https://www.104.com.tw/job/6k8es?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/852vz?jobsource=2018indexpoc,ok,,
https://www.104.com.tw/job/82ie0?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/6ywbg?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/75o78?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7sdgt?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7vu9h?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/81j8g?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7w1mn?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7fg9c?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/6y3o8?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/83fba?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7rbh0?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7ntmv?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/83n8k?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7llmi?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/84573?jobsource=2018indexpoc,ok,,
https://www.104.com.tw/job/84c0a?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/6xrd5?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/8016u?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/6ll84?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/84tfu?jobsource=2018indexpoc,ok,,
https://www.104.com.tw/job/7qdq7?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/84b2m?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7jmqc?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7xava?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/249o5?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/84oos?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/83l86?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/75ehp?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/82p88?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7iy2b?jobsource=2018indexpoc,no,,
